fly,signal,target,lag_ms,r
a2_d_14,A_minus_B,yaw,160,-0.49405292170619625
a2_d_14,A_minus_B,yaw,170,-0.4939342106807804
a2_d_14,A_minus_B,yaw,180,-0.49064374937882677
a2_d_14,A_minus_B,yaw,190,-0.48445832059630717
a2_d_14,A_minus_B,yaw,200,-0.4757055557609699
a2_d_14,A_minus_B,yaw,210,-0.4648134260721089
a2_d_14,A_minus_B,yaw,220,-0.45222471693054994
a2_d_14,A_minus_B,yaw,230,-0.43840796801290477
a2_d_14,A_minus_B,yaw,240,-0.42389826218380783
a2_d_14,A_minus_B,yaw,250,-0.40920709523988363
a2_d_14,A_minus_B,yaw,260,-0.39480517056579584
a2_d_14,A_minus_B,yaw,270,-0.38108814341765324
a2_d_14,A_minus_B,yaw,280,-0.3683654756053026
a2_d_14,A_minus_B,yaw,290,-0.35688766648910747
a2_d_14,A_minus_B,yaw,300,-0.3468007201207169
a2_d_14,A_minus_B,yaw,310,-0.33821132226377343
a2_d_14,A_minus_B,yaw,320,-0.3311391153573712
a2_d_14,A_minus_B,yaw,330,-0.32550285789249067
a2_d_14,A_minus_B,yaw,340,-0.3211746128673523
a2_d_14,A_minus_B,yaw,350,-0.3180185561527163
a2_d_14,A_minus_B,yaw,360,-0.31585774857289983
a2_d_14,A_minus_B,yaw,370,-0.3145151311895131
a2_d_14,A_minus_B,yaw,380,-0.3138484656799063
a2_d_14,A_minus_B,yaw,390,-0.3137088940560629
a2_d_14,A_minus_B,yaw,400,-0.3139874878836892
a2_d_14,A_minus_B,yaw,410,-0.3145862849823574
a2_d_14,A_minus_B,yaw,420,-0.31544845667179156
a2_d_14,A_minus_B,yaw,430,-0.3164824022725456
a2_d_14,A_minus_B,yaw,440,-0.317601936014859
a2_d_14,A_minus_B,yaw,450,-0.3187511838699238
a2_d_14,A_minus_B,yaw,460,-0.3198379468751945
a2_d_14,A_minus_B,yaw,470,-0.32080712129015665
a2_d_14,A_minus_B,yaw,480,-0.321566220781409
a2_d_14,A_minus_B,yaw,490,-0.3220172638796251
a2_d_14,A_minus_B,yaw,500,-0.32210535186120337
a2_d_14,A_plus_B,yaw,-500,0.09128382186132673
a2_d_14,A_plus_B,yaw,-490,0.09145612330148051
a2_d_14,A_plus_B,yaw,-480,0.09167167882266569
a2_d_14,A_plus_B,yaw,-470,0.09192706661548428
a2_d_14,A_plus_B,yaw,-460,0.09220835288528938
a2_d_14,A_plus_B,yaw,-450,0.09252456424730009
a2_d_14,A_plus_B,yaw,-440,0.09288078047366849
a2_d_14,A_plus_B,yaw,-430,0.09326342150749223
a2_d_14,A_plus_B,yaw,-420,0.0936574191719239
a2_d_14,A_plus_B,yaw,-410,0.09405615189405857
a2_d_14,A_plus_B,yaw,-400,0.09445386097880806
a2_d_14,A_plus_B,yaw,-390,0.09484946237668629
a2_d_14,A_plus_B,yaw,-380,0.09522246654030216
a2_d_14,A_plus_B,yaw,-370,0.09554108550629631
a2_d_14,A_plus_B,yaw,-360,0.09578696951247866
a2_d_14,A_plus_B,yaw,-350,0.09593564754139905
a2_d_14,A_plus_B,yaw,-340,0.096000904606687
a2_d_14,A_plus_B,yaw,-330,0.09599861403463224
a2_d_14,A_plus_B,yaw,-320,0.09597164538405735
a2_d_14,A_plus_B,yaw,-310,0.0959592530050509
a2_d_14,A_plus_B,yaw,-300,0.09598843647053336
a2_d_14,A_plus_B,yaw,-290,0.09609376184811198
a2_d_14,A_plus_B,yaw,-280,0.09631735549577128
a2_d_14,A_plus_B,yaw,-270,0.09670717641228099
a2_d_14,A_plus_B,yaw,-260,0.09732246507802055
a2_d_14,A_plus_B,yaw,-250,0.09817738073949747
a2_d_14,A_plus_B,yaw,-240,0.09923404470953368
a2_d_14,A_plus_B,yaw,-230,0.1004748507237838
a2_d_14,A_plus_B,yaw,-220,0.1018841067287725
a2_d_14,A_plus_B,yaw,-210,0.10345731501391113
a2_d_14,A_plus_B,yaw,-200,0.10515876449879023
a2_d_14,A_plus_B,yaw,-190,0.106941461168286
a2_d_14,A_plus_B,yaw,-180,0.10877310677222346
a2_d_14,A_plus_B,yaw,-170,0.11056453812696347
a2_d_14,A_plus_B,yaw,-160,0.11225861139840711
a2_d_14,A_plus_B,yaw,-150,0.11384324035749614
a2_d_14,A_plus_B,yaw,-140,0.11530798187491752
a2_d_14,A_plus_B,yaw,-130,0.11663979549972635
a2_d_14,A_plus_B,yaw,-120,0.11781095487568892
a2_d_14,A_plus_B,yaw,-110,0.1187339178913277
a2_d_14,A_plus_B,yaw,-100,0.11933985895506764
a2_d_14,A_plus_B,yaw,-90,0.11957894926967345
a2_d_14,A_plus_B,yaw,-80,0.11938524990928669
a2_d_14,A_plus_B,yaw,-70,0.1187225366628096
a2_d_14,A_plus_B,yaw,-60,0.11757371900762947
a2_d_14,A_plus_B,yaw,-50,0.11591038739647001
a2_d_14,A_plus_B,yaw,-40,0.11378669833110006
a2_d_14,A_plus_B,yaw,-30,0.1111873744032489
a2_d_14,A_plus_B,yaw,-20,0.10823419038377297
a2_d_14,A_plus_B,yaw,-10,0.10507500183665285
a2_d_14,A_plus_B,yaw,0,0.10183858092412454
a2_d_14,A_plus_B,yaw,10,0.09879009814552348
a2_d_14,A_plus_B,yaw,20,0.09589976258144524
a2_d_14,A_plus_B,yaw,30,0.0933198359304816
a2_d_14,A_plus_B,yaw,40,0.09118393508074536
a2_d_14,A_plus_B,yaw,50,0.08959070654756973
a2_d_14,A_plus_B,yaw,60,0.08855993663144286
a2_d_14,A_plus_B,yaw,70,0.08810989971001061
a2_d_14,A_plus_B,yaw,80,0.08823243151981545
a2_d_14,A_plus_B,yaw,90,0.088874504781721
a2_d_14,A_plus_B,yaw,100,0.08995123810437772
a2_d_14,A_plus_B,yaw,110,0.0914031729959029
a2_d_14,A_plus_B,yaw,120,0.09316092409298173
a2_d_14,A_plus_B,yaw,130,0.09514160097600717
a2_d_14,A_plus_B,yaw,140,0.09729205056124604
a2_d_14,A_plus_B,yaw,150,0.09960633954024901
a2_d_14,A_plus_B,yaw,160,0.10200583631878281
a2_d_14,A_plus_B,yaw,170,0.10443196471215374
a2_d_14,A_plus_B,yaw,180,0.10684550716090792
a2_d_14,A_plus_B,yaw,190,0.10919643012166892
a2_d_14,A_plus_B,yaw,200,0.11141667938945807
a2_d_14,A_plus_B,yaw,210,0.11344796729962443
a2_d_14,A_plus_B,yaw,220,0.11530943896576311
a2_d_14,A_plus_B,yaw,230,0.11696378074794617
a2_d_14,A_plus_B,yaw,240,0.11836630338954898
a2_d_14,A_plus_B,yaw,250,0.11949048038457448
a2_d_14,A_plus_B,yaw,260,0.12031009136765983
a2_d_14,A_plus_B,yaw,270,0.1208091942055011
a2_d_14,A_plus_B,yaw,280,0.12100984631277341
a2_d_14,A_plus_B,yaw,290,0.12094304181356466
a2_d_14,A_plus_B,yaw,300,0.12061714494221155
a2_d_14,A_plus_B,yaw,310,0.12002782729388452
a2_d_14,A_plus_B,yaw,320,0.11918737283761428
a2_d_14,A_plus_B,yaw,330,0.11809769277005103
a2_d_14,A_plus_B,yaw,340,0.11680603695394585
a2_d_14,A_plus_B,yaw,350,0.11535896605325818
a2_d_14,A_plus_B,yaw,360,0.11378190806857941
a2_d_14,A_plus_B,yaw,370,0.1121428422892767
a2_d_14,A_plus_B,yaw,380,0.11045726512605764
a2_d_14,A_plus_B,yaw,390,0.10872257532785908
a2_d_14,A_plus_B,yaw,400,0.10695673962234652
a2_d_14,A_plus_B,yaw,410,0.10518775967075698
a2_d_14,A_plus_B,yaw,420,0.10344277253585135
a2_d_14,A_plus_B,yaw,430,0.10178030441892212
a2_d_14,A_plus_B,yaw,440,0.10024834668172938
a2_d_14,A_plus_B,yaw,450,0.09887564027598832
a2_d_14,A_plus_B,yaw,460,0.09768817295451618
a2_d_14,A_plus_B,yaw,470,0.09670894832661014
a2_d_14,A_plus_B,yaw,480,0.09592807390145598
a2_d_14,A_plus_B,yaw,490,0.09527182970254107
a2_d_14,A_plus_B,yaw,500,0.0947083594804315
a1_d_07,a1_l_rate,yaw,-500,-0.11111542236182895
a1_d_07,a1_l_rate,yaw,-490,-0.11177943028457996
a1_d_07,a1_l_rate,yaw,-480,-0.11254738575344414
a1_d_07,a1_l_rate,yaw,-470,-0.11349002924609629
a1_d_07,a1_l_rate,yaw,-460,-0.11464378683919905
a1_d_07,a1_l_rate,yaw,-450,-0.11602646897436254
a1_d_07,a1_l_rate,yaw,-440,-0.1176447444534598
a1_d_07,a1_l_rate,yaw,-430,-0.11946787011665465
a1_d_07,a1_l_rate,yaw,-420,-0.12147467958456369
a1_d_07,a1_l_rate,yaw,-410,-0.12363418335336397
a1_d_07,a1_l_rate,yaw,-400,-0.12590915609412942
a1_d_07,a1_l_rate,yaw,-390,-0.12826982626253486
a1_d_07,a1_l_rate,yaw,-380,-0.1306665486904352
a1_d_07,a1_l_rate,yaw,-370,-0.1330568752424653
a1_d_07,a1_l_rate,yaw,-360,-0.13542759127658072
a1_d_07,a1_l_rate,yaw,-350,-0.13776858658286517
a1_d_07,a1_l_rate,yaw,-340,-0.14009552591001803
a1_d_07,a1_l_rate,yaw,-330,-0.14242700125352184
a1_d_07,a1_l_rate,yaw,-320,-0.14480508868881758
a1_d_07,a1_l_rate,yaw,-310,-0.14725886476361455
a1_d_07,a1_l_rate,yaw,-300,-0.1497874197789323
a1_d_07,a1_l_rate,yaw,-290,-0.15236848005228223
a1_d_07,a1_l_rate,yaw,-280,-0.15500560018892395
a1_d_07,a1_l_rate,yaw,-270,-0.15765832954445416
a1_d_07,a1_l_rate,yaw,-260,-0.16029295172510538
a1_d_07,a1_l_rate,yaw,-250,-0.1628701786014512
a1_d_07,a1_l_rate,yaw,-240,-0.16532730749438945
a1_d_07,a1_l_rate,yaw,-230,-0.16760365134943594
a1_d_07,a1_l_rate,yaw,-220,-0.16966837790520858
a1_d_07,a1_l_rate,yaw,-210,-0.17150003127264082
a1_d_07,a1_l_rate,yaw,-200,-0.1730875503734582
a1_d_07,a1_l_rate,yaw,-190,-0.1744288974496383
a1_d_07,a1_l_rate,yaw,-180,-0.175537763961676
a1_d_07,a1_l_rate,yaw,-170,-0.1763810236539586
a1_d_07,a1_l_rate,yaw,-160,-0.17692586194531637
a1_d_07,a1_l_rate,yaw,-150,-0.17713433650990604
a1_d_07,a1_l_rate,yaw,-140,-0.17701225669843432
a1_d_07,a1_l_rate,yaw,-130,-0.17656416577249429
a1_d_07,a1_l_rate,yaw,-120,-0.1758210291620816
a1_d_07,a1_l_rate,yaw,-110,-0.17483987529583975
a1_d_07,a1_l_rate,yaw,-100,-0.17367334795894004
a1_d_07,a1_l_rate,yaw,-90,-0.17241541177061376
a1_d_07,a1_l_rate,yaw,-80,-0.17116387375056352
a1_d_07,a1_l_rate,yaw,-70,-0.17000157202339708
a1_d_07,a1_l_rate,yaw,-60,-0.16901162243553863
a1_d_07,a1_l_rate,yaw,-50,-0.16827194141409046
a1_d_07,a1_l_rate,yaw,-40,-0.1678683784861729
a1_d_07,a1_l_rate,yaw,-30,-0.1678788722202283
a1_d_07,a1_l_rate,yaw,-20,-0.1683806863761781
a1_d_07,a1_l_rate,yaw,-10,-0.16944328984091994
a1_d_07,a1_l_rate,yaw,0,-0.17112176205555382
a1_d_07,a1_l_rate,yaw,10,-0.17328299762765031
a1_d_07,a1_l_rate,yaw,20,-0.17618356959492767
a1_d_07,a1_l_rate,yaw,30,-0.1798562624753423
a1_d_07,a1_l_rate,yaw,40,-0.18435196303199977
a1_d_07,a1_l_rate,yaw,50,-0.18966377402586265
a1_d_07,a1_l_rate,yaw,60,-0.19577659456149915
a1_d_07,a1_l_rate,yaw,70,-0.20257829503296101
a1_d_07,a1_l_rate,yaw,80,-0.20986549740762667
a1_d_07,a1_l_rate,yaw,90,-0.21740361352800483
a1_d_07,a1_l_rate,yaw,100,-0.22489908236459685
a1_d_07,a1_l_rate,yaw,110,-0.23205711514085894
a1_d_07,a1_l_rate,yaw,120,-0.23857291029779912
a1_d_07,a1_l_rate,yaw,130,-0.24419656773187626
a1_d_07,a1_l_rate,yaw,140,-0.24867022823453044
a1_d_07,a1_l_rate,yaw,150,-0.25174939016598086
a1_d_07,a1_l_rate,yaw,160,-0.25331201210962434
a1_d_07,a1_l_rate,yaw,170,-0.2533578986458799
a1_d_07,a1_l_rate,yaw,180,-0.25190390611534247
a1_d_07,a1_l_rate,yaw,190,-0.24905264674772196
a1_d_07,a1_l_rate,yaw,200,-0.2449682594981372
a1_d_07,a1_l_rate,yaw,210,-0.239786502237471
a1_d_07,a1_l_rate,yaw,220,-0.23367764586155035
a1_d_07,a1_l_rate,yaw,230,-0.22685385700458352
a1_d_07,a1_l_rate,yaw,240,-0.21954797126370137
a1_d_07,a1_l_rate,yaw,250,-0.21201658024267325
a1_d_07,a1_l_rate,yaw,260,-0.20448503246822974
a1_d_07,a1_l_rate,yaw,270,-0.19714596603141266
a1_d_07,a1_l_rate,yaw,280,-0.190121344994906
a1_d_07,a1_l_rate,yaw,290,-0.18352799173432457
a1_d_07,a1_l_rate,yaw,300,-0.17746734567733932
a1_d_07,a1_l_rate,yaw,310,-0.17199872110108078
a1_d_07,a1_l_rate,yaw,320,-0.16718644699942126
a1_d_07,a1_l_rate,yaw,330,-0.1630010651299842
a1_d_07,a1_l_rate,yaw,340,-0.15941333951051848
a1_d_07,a1_l_rate,yaw,350,-0.1564206695568813
a1_d_07,a1_l_rate,yaw,360,-0.15400271490587314
a1_d_07,a1_l_rate,yaw,370,-0.15210223915638146
a1_d_07,a1_l_rate,yaw,380,-0.150684278992024
a1_d_07,a1_l_rate,yaw,390,-0.1496967240981037
a1_d_07,a1_l_rate,yaw,400,-0.14910233240407827
a1_d_07,a1_l_rate,yaw,410,-0.14886244412172928
a1_d_07,a1_l_rate,yaw,420,-0.14891751374434695
a1_d_07,a1_l_rate,yaw,430,-0.1492028584358751
a1_d_07,a1_l_rate,yaw,440,-0.14964427463182975
a1_d_07,a1_l_rate,yaw,450,-0.15016421932390966
a1_d_07,a1_l_rate,yaw,460,-0.150700356002221
a1_d_07,a1_l_rate,yaw,470,-0.15119579905720937
a1_d_07,a1_l_rate,yaw,480,-0.1516127754535628
a1_d_07,a1_l_rate,yaw,490,-0.15188888882963006
a1_d_07,a1_l_rate,yaw,500,-0.15199948005926986
a1_d_07,a1_r_rate,yaw,-500,0.07661337516095264
a1_d_07,a1_r_rate,yaw,-490,0.07783948844952268
a1_d_07,a1_r_rate,yaw,-480,0.07907305593539087
a1_d_07,a1_r_rate,yaw,-470,0.08025882209795858
a1_d_07,a1_r_rate,yaw,-460,0.08135380645513013
a1_d_07,a1_r_rate,yaw,-450,0.08232890366027167
a1_d_07,a1_r_rate,yaw,-440,0.08316934724853742
a1_d_07,a1_r_rate,yaw,-430,0.08389270083942162
a1_d_07,a1_r_rate,yaw,-420,0.08450027178429691
a1_d_07,a1_r_rate,yaw,-410,0.08499220602561758
a1_d_07,a1_r_rate,yaw,-400,0.08536717632545258
a1_d_07,a1_r_rate,yaw,-390,0.08564694524142705
a1_d_07,a1_r_rate,yaw,-380,0.08588593253089813
a1_d_07,a1_r_rate,yaw,-370,0.08614711270580187
a1_d_07,a1_r_rate,yaw,-360,0.08648178494219676
a1_d_07,a1_r_rate,yaw,-350,0.08692799845365443
a1_d_07,a1_r_rate,yaw,-340,0.08753411972639961
a1_d_07,a1_r_rate,yaw,-330,0.08836620654204723
a1_d_07,a1_r_rate,yaw,-320,0.08945484622036809
a1_d_07,a1_r_rate,yaw,-310,0.09085501014809408
a1_d_07,a1_r_rate,yaw,-300,0.09259107229567211
a1_d_07,a1_r_rate,yaw,-290,0.09462953607121728
a1_d_07,a1_r_rate,yaw,-280,0.09690224704619761
a1_d_07,a1_r_rate,yaw,-270,0.09935383887777749
a1_d_07,a1_r_rate,yaw,-260,0.10196492739397969
a1_d_07,a1_r_rate,yaw,-250,0.10470110927554603
a1_d_07,a1_r_rate,yaw,-240,0.10752524035765193
a1_d_07,a1_r_rate,yaw,-230,0.11038845663243324
a1_d_07,a1_r_rate,yaw,-220,0.11319944270262935
a1_d_07,a1_r_rate,yaw,-210,0.11584181135507127
a1_d_07,a1_r_rate,yaw,-200,0.1181987220675615
a1_d_07,a1_r_rate,yaw,-190,0.12016828503580221
a1_d_07,a1_r_rate,yaw,-180,0.12163242054009053
a1_d_07,a1_r_rate,yaw,-170,0.1225094046835428
a1_d_07,a1_r_rate,yaw,-160,0.12272029286611895
a1_d_07,a1_r_rate,yaw,-150,0.12220947205283189
a1_d_07,a1_r_rate,yaw,-140,0.12094066738202738
a1_d_07,a1_r_rate,yaw,-130,0.11893658645746398
a1_d_07,a1_r_rate,yaw,-120,0.11627519464637757
a1_d_07,a1_r_rate,yaw,-110,0.11305769917994099
a1_d_07,a1_r_rate,yaw,-100,0.109400987417049
a1_d_07,a1_r_rate,yaw,-90,0.1054137967932917
a1_d_07,a1_r_rate,yaw,-80,0.10121194218255875
a1_d_07,a1_r_rate,yaw,-70,0.09695646123046234
a1_d_07,a1_r_rate,yaw,-60,0.0928308236016338
a1_d_07,a1_r_rate,yaw,-50,0.0890471724281746
a1_d_07,a1_r_rate,yaw,-40,0.0858395097902458
a1_d_07,a1_r_rate,yaw,-30,0.08339971331256318
a1_d_07,a1_r_rate,yaw,-20,0.08189984953222486
a1_d_07,a1_r_rate,yaw,-10,0.08147326182615175
a1_d_07,a1_r_rate,yaw,0,0.08221363866872856
a1_d_07,a1_r_rate,yaw,10,0.08360948237613725
a1_d_07,a1_r_rate,yaw,20,0.08627379357766747
a1_d_07,a1_r_rate,yaw,30,0.09018251703611775
a1_d_07,a1_r_rate,yaw,40,0.09525274170442216
a1_d_07,a1_r_rate,yaw,50,0.10136158829240191
a1_d_07,a1_r_rate,yaw,60,0.10824214341321003
a1_d_07,a1_r_rate,yaw,70,0.11561321053820171
a1_d_07,a1_r_rate,yaw,80,0.12315191588359257
a1_d_07,a1_r_rate,yaw,90,0.1304920843512243
a1_d_07,a1_r_rate,yaw,100,0.13730319921392478
a1_d_07,a1_r_rate,yaw,110,0.1432946601782227
a1_d_07,a1_r_rate,yaw,120,0.14821940656214191
a1_d_07,a1_r_rate,yaw,130,0.1518871812011003
a1_d_07,a1_r_rate,yaw,140,0.15412792570147002
a1_d_07,a1_r_rate,yaw,150,0.15486993686103495
a1_d_07,a1_r_rate,yaw,160,0.15405203204900372
a1_d_07,a1_r_rate,yaw,170,0.1516936067099228
a1_d_07,a1_r_rate,yaw,180,0.14797420479065532
a1_d_07,a1_r_rate,yaw,190,0.14310259305439835
a1_d_07,a1_r_rate,yaw,200,0.13725305453220915
a1_d_07,a1_r_rate,yaw,210,0.13063812862622576
a1_d_07,a1_r_rate,yaw,220,0.12345997404780742
a1_d_07,a1_r_rate,yaw,230,0.11591219003032618
a1_d_07,a1_r_rate,yaw,240,0.10819130478032805
a1_d_07,a1_r_rate,yaw,250,0.10050992459749471
a1_d_07,a1_r_rate,yaw,260,0.09304334937301299
a1_d_07,a1_r_rate,yaw,270,0.0859490587325743
a1_d_07,a1_r_rate,yaw,280,0.07941426363109641
a1_d_07,a1_r_rate,yaw,290,0.0735709635920332
a1_d_07,a1_r_rate,yaw,300,0.068522006552917
a1_d_07,a1_r_rate,yaw,310,0.06435332786123404
a1_d_07,a1_r_rate,yaw,320,0.061117360974401506
a1_d_07,a1_r_rate,yaw,330,0.058809263161584746
a1_d_07,a1_r_rate,yaw,340,0.0574231704015667
a1_d_07,a1_r_rate,yaw,350,0.05684945121193737
a1_d_07,a1_r_rate,yaw,360,0.056946502745774084
a1_d_07,a1_r_rate,yaw,370,0.057576162379860414
a1_d_07,a1_r_rate,yaw,380,0.058593729145988156
a1_d_07,a1_r_rate,yaw,390,0.059833865913203346
a1_d_07,a1_r_rate,yaw,400,0.06117408263497203
a1_d_07,a1_r_rate,yaw,410,0.06250986313449176
a1_d_07,a1_r_rate,yaw,420,0.06376783052901404
a1_d_07,a1_r_rate,yaw,430,0.06491526027465831
a1_d_07,a1_r_rate,yaw,440,0.06590668606112164
a1_d_07,a1_r_rate,yaw,450,0.06669566373242142
a1_d_07,a1_r_rate,yaw,460,0.06724242088530256
a1_d_07,a1_r_rate,yaw,470,0.0675011112095355
a1_d_07,a1_r_rate,yaw,480,0.0674561375913809
a1_d_07,a1_r_rate,yaw,490,0.06713261624096485
a1_d_07,a1_r_rate,yaw,500,0.06656454478761127
a1_d_07,a1_l_rate,a1_r_rate,-500,0.4321355219331017
a1_d_07,a1_l_rate,a1_r_rate,-490,0.43408619242350305
a1_d_07,a1_l_rate,a1_r_rate,-480,0.43608891127675
a1_d_07,a1_l_rate,a1_r_rate,-470,0.4381552577940021
a1_d_07,a1_l_rate,a1_r_rate,-460,0.4403021267527477
a1_d_07,a1_l_rate,a1_r_rate,-450,0.44253599255308035
a1_d_07,a1_l_rate,a1_r_rate,-440,0.4448381274645521
a1_d_07,a1_l_rate,a1_r_rate,-430,0.4471615556590373
a1_d_07,a1_l_rate,a1_r_rate,-420,0.44944587645776923
a1_d_07,a1_l_rate,a1_r_rate,-410,0.45164295673432414
a1_d_07,a1_l_rate,a1_r_rate,-400,0.4537359299845906
a1_d_07,a1_l_rate,a1_r_rate,-390,0.455737410685541
a1_d_07,a1_l_rate,a1_r_rate,-380,0.4576674737023034
a1_d_07,a1_l_rate,a1_r_rate,-370,0.45952696605290266
a1_d_07,a1_l_rate,a1_r_rate,-360,0.46128480877521744
a1_d_07,a1_l_rate,a1_r_rate,-350,0.4628893398978204
a1_d_07,a1_l_rate,a1_r_rate,-340,0.46429882004885664
a1_d_07,a1_l_rate,a1_r_rate,-330,0.46551378213268385
a1_d_07,a1_l_rate,a1_r_rate,-320,0.4665928359656924
a1_d_07,a1_l_rate,a1_r_rate,-310,0.46764472514986155
a1_d_07,a1_l_rate,a1_r_rate,-300,0.4688034271690509
a1_d_07,a1_l_rate,a1_r_rate,-290,0.4701969550224267
a1_d_07,a1_l_rate,a1_r_rate,-280,0.4719173781876888
a1_d_07,a1_l_rate,a1_r_rate,-270,0.4739998374761235
a1_d_07,a1_l_rate,a1_r_rate,-260,0.4764198337851377
a1_d_07,a1_l_rate,a1_r_rate,-250,0.4791099455939192
a1_d_07,a1_l_rate,a1_r_rate,-240,0.48198465227005344
a1_d_07,a1_l_rate,a1_r_rate,-230,0.4849607805267544
a1_d_07,a1_l_rate,a1_r_rate,-220,0.4879698857444584
a1_d_07,a1_l_rate,a1_r_rate,-210,0.49096507833846753
a1_d_07,a1_l_rate,a1_r_rate,-200,0.49392470907635916
a1_d_07,a1_l_rate,a1_r_rate,-190,0.49685234965810965
a1_d_07,a1_l_rate,a1_r_rate,-180,0.49977012704687407
a1_d_07,a1_l_rate,a1_r_rate,-170,0.5027072806023691
a1_d_07,a1_l_rate,a1_r_rate,-160,0.5056925568209258
a1_d_07,a1_l_rate,a1_r_rate,-150,0.5087570215571754
a1_d_07,a1_l_rate,a1_r_rate,-140,0.5119426928330533
a1_d_07,a1_l_rate,a1_r_rate,-130,0.5153064005708295
a1_d_07,a1_l_rate,a1_r_rate,-120,0.5189130888918898
a1_d_07,a1_l_rate,a1_r_rate,-110,0.5228208392336434
a1_d_07,a1_l_rate,a1_r_rate,-100,0.5270652934397934
a1_d_07,a1_l_rate,a1_r_rate,-90,0.5316524798975073
a1_d_07,a1_l_rate,a1_r_rate,-80,0.5365626823374837
a1_d_07,a1_l_rate,a1_r_rate,-70,0.5417532462995693
a1_d_07,a1_l_rate,a1_r_rate,-60,0.5471428767979237
a1_d_07,a1_l_rate,a1_r_rate,-50,0.5525751467841179
a1_d_07,a1_l_rate,a1_r_rate,-40,0.5577792384006014
a1_d_07,a1_l_rate,a1_r_rate,-30,0.5623547355620421
a1_d_07,a1_l_rate,a1_r_rate,-20,0.5658052721967172
a1_d_07,a1_l_rate,a1_r_rate,-10,0.567630903075247
a1_d_07,a1_l_rate,a1_r_rate,0,0.5674556769984508
a1_d_07,a1_l_rate,a1_r_rate,10,0.5652812431081531
a1_d_07,a1_l_rate,a1_r_rate,20,0.5611092553156576
a1_d_07,a1_l_rate,a1_r_rate,30,0.5553116619125537
a1_d_07,a1_l_rate,a1_r_rate,40,0.5483881749654722
a1_d_07,a1_l_rate,a1_r_rate,50,0.5408476022161371
a1_d_07,a1_l_rate,a1_r_rate,60,0.5331136903099871
a1_d_07,a1_l_rate,a1_r_rate,70,0.5254792678522572
a1_d_07,a1_l_rate,a1_r_rate,80,0.5181109158541901
a1_d_07,a1_l_rate,a1_r_rate,90,0.5110834494963067
a1_d_07,a1_l_rate,a1_r_rate,100,0.5044159754148207
a1_d_07,a1_l_rate,a1_r_rate,110,0.49809599468689403
a1_d_07,a1_l_rate,a1_r_rate,120,0.49209481818361134
a1_d_07,a1_l_rate,a1_r_rate,130,0.4863807381404389
a1_d_07,a1_l_rate,a1_r_rate,140,0.48093042362521743
a1_d_07,a1_l_rate,a1_r_rate,150,0.4757345754132748
a1_d_07,a1_l_rate,a1_r_rate,160,0.4707963408125241
a1_d_07,a1_l_rate,a1_r_rate,170,0.4661258389763025
a1_d_07,a1_l_rate,a1_r_rate,180,0.46173333196343436
a1_d_07,a1_l_rate,a1_r_rate,190,0.45762005290890123
a1_d_07,a1_l_rate,a1_r_rate,200,0.453766666298479
a1_d_07,a1_l_rate,a1_r_rate,210,0.4501256466934474
a1_d_07,a1_l_rate,a1_r_rate,220,0.4466270117311089
a1_d_07,a1_l_rate,a1_r_rate,230,0.4432003025766715
a1_d_07,a1_l_rate,a1_r_rate,240,0.4398044846147075
a1_d_07,a1_l_rate,a1_r_rate,250,0.4364514917625022
a1_d_07,a1_l_rate,a1_r_rate,260,0.4332098792209868
a1_d_07,a1_l_rate,a1_r_rate,270,0.4301814285240734
a1_d_07,a1_l_rate,a1_r_rate,280,0.42745641646683896
a1_d_07,a1_l_rate,a1_r_rate,290,0.42506988226938713
a1_d_07,a1_l_rate,a1_r_rate,300,0.4229835871591606
a1_d_07,a1_l_rate,a1_r_rate,310,0.4211011804842097
a1_d_07,a1_l_rate,a1_r_rate,320,0.41930360632147157
a1_d_07,a1_l_rate,a1_r_rate,330,0.4174840183556593
a1_d_07,a1_l_rate,a1_r_rate,340,0.4155667034324151
a1_d_07,a1_l_rate,a1_r_rate,350,0.41350687436758743
a1_d_07,a1_l_rate,a1_r_rate,360,0.41128010273366733
a1_d_07,a1_l_rate,a1_r_rate,370,0.4088742575725759
a1_d_07,a1_l_rate,a1_r_rate,380,0.4062893709214397
a1_d_07,a1_l_rate,a1_r_rate,390,0.40354153042652635
a1_d_07,a1_l_rate,a1_r_rate,400,0.4006657777617564
a1_d_07,a1_l_rate,a1_r_rate,410,0.3977159297170297
a1_d_07,a1_l_rate,a1_r_rate,420,0.39475911781180206
a1_d_07,a1_l_rate,a1_r_rate,430,0.3918624731896526
a1_d_07,a1_l_rate,a1_r_rate,440,0.38907457407962015
a1_d_07,a1_l_rate,a1_r_rate,450,0.38641118183944934
a1_d_07,a1_l_rate,a1_r_rate,460,0.38385439882294764
a1_d_07,a1_l_rate,a1_r_rate,470,0.38136498877505287
a1_d_07,a1_l_rate,a1_r_rate,480,0.37889996198413495
a1_d_07,a1_l_rate,a1_r_rate,490,0.37642824988201923
a1_d_07,a1_l_rate,a1_r_rate,500,0.3739403632546254
a1_d_07,A_minus_B,yaw,-500,-0.20366515203133362
a1_d_07,A_minus_B,yaw,-490,-0.20560470571094283
a1_d_07,A_minus_B,yaw,-480,-0.20767328169233257
a1_d_07,A_minus_B,yaw,-470,-0.20990131985053548
a1_d_07,A_minus_B,yaw,-460,-0.2122900135531783
a1_d_07,A_minus_B,yaw,-450,-0.21483164010454425
a1_d_07,A_minus_B,yaw,-440,-0.2175194508437269
