dataset,versioned_body_id,bodyId,type,instance,leg_position_from_subclass,subclass,somaSide,rootSide,somaNeuromere,exitNerve,superclass,mancBodyid,mancType,mancSerial,mcnsSerial,serialMotif,matchingNotes,status,statusLabel,leg,joint,anatomical_action,action_source,muscle_label_available,action_known,muscle_identity_evidence,legacy_targets,legacy_match_count,physiological_action_in_this_cell_measured
male-cns:v1.0,male-cns:v1.0:821769,821769,Fe reductor MN,Fe reductor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,42738,Fe reductor MN,,,,,Traced,Reviewed,T2R,trochanter-femur,unknown,Azevedo 2024 Appendix A1 p3; A10 pp29-30,True,False,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Fe reductor,1,False
male-cns:v1.0,male-cns:v1.0:823132,823132,Fe reductor MN,Fe reductor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,35432,Fe reductor MN,,,,,Traced,Reviewed,T2R,trochanter-femur,unknown,Azevedo 2024 Appendix A1 p3; A10 pp29-30,True,False,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Fe reductor,1,False
male-cns:v1.0,male-cns:v1.0:905145,905145,Fe reductor MN,Fe reductor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,16552,Fe reductor MN,11226.0,,,,Traced,Reviewed,T2R,trochanter-femur,unknown,Azevedo 2024 Appendix A1 p3; A10 pp29-30,True,False,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Fe reductor,1,False
male-cns:v1.0,male-cns:v1.0:807395,807395,MNml29,MNml29_R,middle,ml,R,,T2,MesoLN,vnc_motor,104697,MNml29,12196.0,,,,Traced,Reviewed,T2R,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,Sternal posterior rotator,1,False
male-cns:v1.0,male-cns:v1.0:1050160593,1050160593,MNml76,MNml76_R,middle,ml,R,,T2,MesoLN,vnc_motor,156505,MNml76,,,,,Traced,Reviewed,T2R,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,middle leg,1,False
male-cns:v1.0,male-cns:v1.0:907387,907387,MNml77,MNml77_R,middle,ml,R,,T2,MesoLN,vnc_motor,30781,MNml77,,,,,Traced,Reviewed,T2R,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,middle leg,1,False
male-cns:v1.0,male-cns:v1.0:814983,814983,MNml78,MNml78_R,middle,ml,R,,T2,MesoLN,vnc_motor,162868,MNml78,,,,,Traced,Reviewed,T2R,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,Acc. ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:817990,817990,MNml78,MNml78_R,middle,ml,R,,T2,MesoLN,vnc_motor,35950,MNml78,,,,,Traced,Reviewed,T2R,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,middle leg,1,False
male-cns:v1.0,male-cns:v1.0:905559,905559,MNml79,MNml79_R,middle,ml,R,,T2,MesoLN,vnc_motor,32253,MNml79,,,,,Traced,Reviewed,T2R,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,middle leg,1,False
male-cns:v1.0,male-cns:v1.0:903844,903844,MNml80,MNml80_R,middle,ml,R,,T2,MesoLN,vnc_motor,15616,MNml80,,,,,Traced,Reviewed,T2R,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,middle leg,1,False
male-cns:v1.0,male-cns:v1.0:905236,905236,MNml80,MNml80_R,middle,ml,R,,T2,MesoLN,vnc_motor,16497,MNml80,,,,,Traced,Reviewed,T2R,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,middle leg,1,False
male-cns:v1.0,male-cns:v1.0:1050673969,1050673969,MNml80,MNml80_R,middle,ml,R,,T2,MesoLN,vnc_motor,18664,MNml80,,,,,Traced,Reviewed,T2R,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,Acc. ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:801477,801477,MNml81,MNml81_R,middle,ml,R,,T2,MesoLN,vnc_motor,14828,MNml81,13036.0,,,,Traced,Reviewed,T2R,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,middle leg,1,False
male-cns:v1.0,male-cns:v1.0:800230,800230,MNml82,MNml82_R,middle,ml,R,,T2,MesoLN,vnc_motor,13746,MNml82,,,,,Traced,Reviewed,T2R,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,Acc. ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:820574,820574,MNml83,MNml83_R,middle,ml,R,,T2,MesoLN,vnc_motor,200065,MNml83,,,,,Traced,Reviewed,T2R,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,middle leg,1,False
male-cns:v1.0,male-cns:v1.0:800776,800776,Pleural remotor/abductor MN,Pleural remotor/abductor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,41482,Pleural remotor/abductor MN,12096.0,800776.0,,,Traced,Reviewed,T2R,thorax-coxa,coxa_posterior_and_lateral_movement,Azevedo 2024 Appendix A1 p2; A4 pp18-19,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Pleural remotor/abductor,1,False
male-cns:v1.0,male-cns:v1.0:803499,803499,Pleural remotor/abductor MN,Pleural remotor/abductor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,19206,Pleural remotor/abductor MN,13628.0,800541.0,,,Traced,Reviewed,T2R,thorax-coxa,coxa_posterior_and_lateral_movement,Azevedo 2024 Appendix A1 p2; A4 pp18-19,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Pleural remotor/abductor,1,False
male-cns:v1.0,male-cns:v1.0:902719,902719,Pleural remotor/abductor MN,Pleural remotor/abductor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,166337,Pleural remotor/abductor MN,12096.0,800776.0,,,Traced,Reviewed,T2R,thorax-coxa,coxa_posterior_and_lateral_movement,Azevedo 2024 Appendix A1 p2; A4 pp18-19,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Pleural remotor/abductor,1,False
male-cns:v1.0,male-cns:v1.0:909371,909371,Sternal adductor MN,Sternal adductor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,171055,Sternal adductor MN,13817.0,,,,Traced,Reviewed,T2R,thorax-coxa,coxa_medial_movement,Azevedo 2024 Appendix A1 p3; A3 p17,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternal adductor,1,False
male-cns:v1.0,male-cns:v1.0:801813,801813,Sternal anterior rotator MN,Sternal anterior rotator MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,102786,Sternal anterior rotator MN,11022.0,800316.0,,,Traced,Reviewed,T2R,thorax-coxa,coxa_anterior_movement,Azevedo 2024 Appendix A1 p3; A3 p17,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternal posterior rotator,1,False
male-cns:v1.0,male-cns:v1.0:801946,801946,Sternal anterior rotator MN,Sternal anterior rotator MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,24669,Sternal anterior rotator MN,11022.0,800316.0,,,Traced,Reviewed,T2R,thorax-coxa,coxa_anterior_movement,Azevedo 2024 Appendix A1 p3; A3 p17,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternal anterior rotator,1,False
male-cns:v1.0,male-cns:v1.0:800962,800962,Sternal posterior rotator MN,Sternal posterior rotator MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,16035,Sternal posterior rotator MN,11400.0,800962.0,,,Traced,Reviewed,T2R,thorax-coxa,coxa_posterior_movement_or_axial_rotation,Azevedo 2024 Appendix A1 p3; A4 pp18-19,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternal posterior rotator,1,False
male-cns:v1.0,male-cns:v1.0:801761,801761,Sternal posterior rotator MN,Sternal posterior rotator MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,12196,Sternal posterior rotator MN,11400.0,800962.0,,,Traced,Reviewed,T2R,thorax-coxa,coxa_posterior_movement_or_axial_rotation,Azevedo 2024 Appendix A1 p3; A4 pp18-19,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,middle leg,1,False
male-cns:v1.0,male-cns:v1.0:802521,802521,Sternal posterior rotator MN,Sternal posterior rotator MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,10305,Sternal posterior rotator MN,,,,,Traced,Reviewed,T2R,thorax-coxa,coxa_posterior_movement_or_axial_rotation,Azevedo 2024 Appendix A1 p3; A4 pp18-19,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,,0,False
male-cns:v1.0,male-cns:v1.0:818996,818996,Sternal posterior rotator MN,Sternal posterior rotator MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,21120,Sternal posterior rotator MN,11529.0,804851.0,,,Traced,Reviewed,T2R,thorax-coxa,coxa_posterior_movement_or_axial_rotation,Azevedo 2024 Appendix A1 p3; A4 pp18-19,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,,0,False
male-cns:v1.0,male-cns:v1.0:802864,802864,Sternotrochanter MN,Sternotrochanter MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,11297,Sternotrochanter MN,18006.0,800504.0,,,Traced,Reviewed,T2R,coxa-trochanter,extension,Azevedo 2024 Appendix A1 p3; A6 pp22-23,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,,0,False
male-cns:v1.0,male-cns:v1.0:856359,856359,Sternotrochanter MN,Sternotrochanter MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,18716,Sternotrochanter MN,13069.0,801375.0,,,Traced,Reviewed,T2R,coxa-trochanter,extension,Azevedo 2024 Appendix A1 p3; A6 pp22-23,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternotrochanter,1,False
male-cns:v1.0,male-cns:v1.0:806204,806204,Tergotr. MN,Tergotr. MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,175327,Tergotr. MN,13434.0,804514.0,,,Traced,Reviewed,T2R,coxa-trochanter,extension,Azevedo 2024 Appendix A1 p3; A5 pp20-21,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tergotr.,1,False
male-cns:v1.0,male-cns:v1.0:830514,830514,Ti extensor MN,Ti extensor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,11489,Ti extensor MN,10737.0,800621.0,,,Traced,Reviewed,T2R,femur-tibia,extension,Azevedo 2024 Appendix A1 p3; A11 p31,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Ti extensor,1,False
male-cns:v1.0,male-cns:v1.0:928579,928579,Ti extensor MN,Ti extensor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,,Ti extensor MN,10347.0,800158.0,,,Traced,Reviewed,T2R,femur-tibia,extension,Azevedo 2024 Appendix A1 p3; A11 p31,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,,0,False
male-cns:v1.0,male-cns:v1.0:804405,804405,Ti flexor MN,Ti flexor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,192299,Ti flexor MN,13192.0,,,,Traced,Reviewed,T2R,femur-tibia,flexion,Azevedo 2024 Appendix A1 p3; A12 pp32-33,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:805010,805010,Ti flexor MN,Ti flexor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,13280,Ti flexor MN,,,,,Traced,Reviewed,T2R,femur-tibia,flexion,Azevedo 2024 Appendix A1 p3; A12 pp32-33,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:816222,816222,Ti flexor MN,Ti flexor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,18448,Ti flexor MN,,,,,Traced,Reviewed,T2R,femur-tibia,flexion,Azevedo 2024 Appendix A1 p3; A12 pp32-33,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:822013,822013,Ti flexor MN,Ti flexor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,162827,Ti flexor MN,,,,,Traced,Reviewed,T2R,femur-tibia,flexion,Azevedo 2024 Appendix A1 p3; A12 pp32-33,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,middle leg,1,False
male-cns:v1.0,male-cns:v1.0:903363,903363,Ti flexor MN,Ti flexor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,167438,Ti flexor MN,,,,,Traced,Reviewed,T2R,femur-tibia,flexion,Azevedo 2024 Appendix A1 p3; A12 pp32-33,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:814942,814942,Tr extensor MN,Tr extensor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,17930,Tr extensor MN,17930.0,807906.0,,,Traced,Reviewed,T2R,coxa-trochanter,extension,Azevedo 2024 Appendix A1 p3; A6 pp22-23,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr extensor,1,False
male-cns:v1.0,male-cns:v1.0:840530,840530,Tr extensor MN,Tr extensor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,162833,Tr extensor MN,10866.0,803412.0,,,Traced,Reviewed,T2R,coxa-trochanter,extension,Azevedo 2024 Appendix A1 p3; A6 pp22-23,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr extensor,1,False
male-cns:v1.0,male-cns:v1.0:801057,801057,Tr flexor MN,Tr flexor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,15006,Tr flexor MN,15006.0,,,,Traced,Reviewed,T2R,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A7-A8 pp24-26,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:801058,801058,Tr flexor MN,Tr flexor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,10461,Tr flexor MN,15006.0,,,,Traced,Reviewed,T2R,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A7-A8 pp24-26,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Ti extensor,1,False
male-cns:v1.0,male-cns:v1.0:817681,817681,Tr flexor MN,Tr flexor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,157207,Tr flexor MN,,,,,Traced,Reviewed,T2R,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A7-A8 pp24-26,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:819203,819203,Tr flexor MN,Tr flexor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,19983,Tr flexor MN,17137.0,,,,Traced,Reviewed,T2R,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A7-A8 pp24-26,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:824315,824315,Tr flexor MN,Tr flexor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,171948,Tr flexor MN,15006.0,,,,Traced,Reviewed,T2R,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A7-A8 pp24-26,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:910095,910095,Tr flexor MN,Tr flexor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,34115,Tr flexor MN,,,,,Traced,Reviewed,T2R,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A7-A8 pp24-26,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:924142,924142,Tr flexor MN,Tr flexor MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,158769,Tr flexor MN,,,,,Traced,Reviewed,T2R,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A7-A8 pp24-26,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:812872,812872,ltm MN,ltm MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,26809,ltm MN,11786.0,822274.0,,,Traced,Reviewed,T2R,long_tendon,long_tendon_pull_muscle1_or2_unresolved,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,ltm,1,False
male-cns:v1.0,male-cns:v1.0:824997,824997,ltm MN,ltm MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,162830,ltm MN,,,,,Traced,Reviewed,T2R,long_tendon,long_tendon_pull_muscle1_or2_unresolved,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,ltm1-tibia,1,False
male-cns:v1.0,male-cns:v1.0:905487,905487,ltm MN,ltm MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,35735,ltm MN,23016.0,,,,Traced,Reviewed,T2R,long_tendon,long_tendon_pull_muscle1_or2_unresolved,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,ltm,1,False
male-cns:v1.0,male-cns:v1.0:803523,803523,ltm1-tibia MN,ltm1-tibia MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,19758,ltm1-tibia MN,13241.0,858248.0,,,Traced,Reviewed,T2R,long_tendon,long_tendon_pull_tibia_muscle,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,ltm1-tibia,1,False
male-cns:v1.0,male-cns:v1.0:852673,852673,ltm2-femur MN,ltm2-femur MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,13033,ltm2-femur MN,,,,,Traced,Reviewed,T2R,long_tendon,long_tendon_pull_femur_muscle,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,ltm,1,False
male-cns:v1.0,male-cns:v1.0:908673,908673,ltm2-femur MN,ltm2-femur MN_R,middle,ml,R,,T2,MesoLN,vnc_motor,28532466490,ltm2-femur MN,,,,,Traced,Reviewed,T2R,long_tendon,long_tendon_pull_femur_muscle,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,ltm2-femur,1,False
male-cns:v1.0,male-cns:v1.0:876504,876504,,,hind,hl,L,,T3,MetaLN,vnc_motor,,,,,,,Traced,Reviewed,T3L,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,,0,False
male-cns:v1.0,male-cns:v1.0:1050272154,1050272154,,,hind,hl,L,,T3,MetaLN,vnc_motor,,,,,,,Traced,Reviewed,T3L,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,,0,False
male-cns:v1.0,male-cns:v1.0:1051680335,1051680335,,,hind,hl,L,,T3,MetaLN,vnc_motor,13192,,,,,,Traced,Reviewed,T3L,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,Ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:817374,817374,Acc. ti flexor MN,Acc. ti flexor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,163009,Acc. ti flexor MN,,,,,Traced,Reviewed,T3L,femur-tibia,flexion,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:829873,829873,Acc. ti flexor MN,Acc. ti flexor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,,Acc. ti flexor MN,,,,,Traced,Reviewed,T3L,femur-tibia,flexion,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,,0,False
male-cns:v1.0,male-cns:v1.0:843389,843389,Acc. ti flexor MN,Acc. ti flexor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,21186,Acc. ti flexor MN,,,,,Traced,Reviewed,T3L,femur-tibia,flexion,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:934519,934519,Acc. ti flexor MN,Acc. ti flexor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,25599,Acc. ti flexor MN,,,,,Traced,Reviewed,T3L,femur-tibia,flexion,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:1050003192,1050003192,Acc. ti flexor MN,Acc. ti flexor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,14226,Acc. ti flexor MN,,,,,Traced,Reviewed,T3L,femur-tibia,flexion,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:1050123559,1050123559,Acc. ti flexor MN,Acc. ti flexor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,27733,Acc. ti flexor MN,,,,,Traced,Reviewed,T3L,femur-tibia,flexion,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,ltm,1,False
male-cns:v1.0,male-cns:v1.0:1050233038,1050233038,Acc. ti flexor MN,Acc. ti flexor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,25885,Acc. ti flexor MN,,,,,Traced,Reviewed,T3L,femur-tibia,flexion,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:1050263576,1050263576,Acc. ti flexor MN,Acc. ti flexor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,12759,Acc. ti flexor MN,,,,,Traced,Reviewed,T3L,femur-tibia,flexion,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:809604,809604,Acc. tr flexor MN,Acc. tr flexor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,162913,Acc. tr flexor MN,,,,,Traced,Reviewed,T3L,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A9 pp27-28,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:821154,821154,Acc. tr flexor MN,Acc. tr flexor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,13095,Acc. tr flexor MN,,,,,Traced,Reviewed,T3L,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A9 pp27-28,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:896719,896719,Acc. tr flexor MN,Acc. tr flexor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,34004,Acc. tr flexor MN,,,,,Traced,Reviewed,T3L,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A9 pp27-28,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:1050038433,1050038433,Acc. tr flexor MN,Acc. tr flexor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,37741,Acc. tr flexor MN,,,,,Traced,Reviewed,T3L,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A9 pp27-28,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:1050139141,1050139141,Acc. tr flexor MN,Acc. tr flexor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,22487,Acc. tr flexor MN,,,,,Traced,Reviewed,T3L,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A9 pp27-28,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:1050239701,1050239701,Acc. tr flexor MN,Acc. tr flexor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,,Acc. tr flexor MN,,,,,Traced,Reviewed,T3L,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A9 pp27-28,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,,0,False
male-cns:v1.0,male-cns:v1.0:1050730563,1050730563,Acc. tr flexor MN,Acc. tr flexor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,24668,Acc. tr flexor MN,,,,,Traced,Reviewed,T3L,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A9 pp27-28,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:1051236875,1051236875,Acc. tr flexor MN,Acc. tr flexor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,23117,Acc. tr flexor MN,,,,,Traced,Reviewed,T3L,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A9 pp27-28,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:800578,800578,Fe reductor MN,Fe reductor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,14020,Fe reductor MN,11226.0,,,,Traced,Reviewed,T3L,trochanter-femur,unknown,Azevedo 2024 Appendix A1 p3; A10 pp29-30,True,False,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Fe reductor,1,False
male-cns:v1.0,male-cns:v1.0:820350,820350,Fe reductor MN,Fe reductor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,21665,Fe reductor MN,14949.0,,,,Traced,Reviewed,T3L,trochanter-femur,unknown,Azevedo 2024 Appendix A1 p3; A10 pp29-30,True,False,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Fe reductor,1,False
male-cns:v1.0,male-cns:v1.0:807160,807160,MNhl01,MNhl01_L,hind,hl,L,,T3,AbN1,vnc_motor,221983,MNhl01,13214.0,807160.0,,,Traced,Reviewed,T3L,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:816501,816501,MNhl02,MNhl02_L,hind,hl,L,,T3,AbN1,vnc_motor,27479,MNhl02,11274.0,801267.0,,,Traced,Reviewed,T3L,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,hind leg,1,False
